cell	key	task	condition	run	started_at_CDT	source_run_dir	source_job_dir
di__b4k__otrc-ss-partial	solana-data__otrc-ss-partial__r2	solana-data	otrc-ss-partial	2	2026-09-06T04:00:53.603494-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/solana-data/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	sqlite-with-gcov__otrc-ss-partial__r2	sqlite-with-gcov	otrc-ss-partial	2	2026-09-06T04:00:55.135172-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sqlite-with-gcov/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	super-benchmark-upet__otrc-ss-partial__r2	super-benchmark-upet	otrc-ss-partial	2	2026-09-06T04:31:53.869884-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/super-benchmark-upet/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	swe-bench-astropy-2__otrc-ss-partial__r2	swe-bench-astropy-2	otrc-ss-partial	2	2026-09-06T04:50:13.166226-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-astropy-2/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	swe-bench-fsspec__otrc-ss-partial__r2	swe-bench-fsspec	otrc-ss-partial	2	2026-09-06T04:17:51.820262-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-fsspec/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	tmux-advanced-workflow__otrc-ss-partial__r2	tmux-advanced-workflow	otrc-ss-partial	2	2026-09-06T03:53:44.074979-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/tmux-advanced-workflow/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	write-compressor__otrc-ss-partial__r2	write-compressor	otrc-ss-partial	2	2026-09-06T04:43:46.135659-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/write-compressor/otrc-ss-partial/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r2-1788684822492
di__b4k__otrc-ss-partial	blind-maze-explorer-5x5__otrc-ss-partial__r3	blind-maze-explorer-5x5	otrc-ss-partial	3	2026-09-06T06:59:32.321509-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/blind-maze-explorer-5x5/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	blind-maze-explorer-algorithm__otrc-ss-partial__r3	blind-maze-explorer-algorithm	otrc-ss-partial	3	2026-09-06T06:15:39.183788-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/blind-maze-explorer-algorithm/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	cartpole-rl-training__otrc-ss-partial__r3	cartpole-rl-training	otrc-ss-partial	3	2026-09-06T07:01:23.129846-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/cartpole-rl-training/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	count-dataset-tokens__otrc-ss-partial__r3	count-dataset-tokens	otrc-ss-partial	3	2026-09-06T05:50:30.109062-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/count-dataset-tokens/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	crack-7z-hash.hard__otrc-ss-partial__r3	crack-7z-hash.hard	otrc-ss-partial	3	2026-09-06T06:37:32.501800-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/crack-7z-hash.hard/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	csv-to-parquet__otrc-ss-partial__r3	csv-to-parquet	otrc-ss-partial	3	2026-09-06T06:07:26.868327-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/csv-to-parquet/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	decommissioning-service-with-sensitive-data__otrc-ss-partial__r3	decommissioning-service-with-sensitive-data	otrc-ss-partial	3	2026-09-06T06:56:44.593120-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/decommissioning-service-with-sensitive-data/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	download-youtube__otrc-ss-partial__r3	download-youtube	otrc-ss-partial	3	2026-09-06T06:43:56.771937-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/download-youtube/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	eval-mteb__otrc-ss-partial__r3	eval-mteb	otrc-ss-partial	3	2026-09-06T06:02:25.088716-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/eval-mteb/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	eval-mteb.hard__otrc-ss-partial__r3	eval-mteb.hard	otrc-ss-partial	3	2026-09-06T06:54:23.203319-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/eval-mteb.hard/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	extract-moves-from-video__otrc-ss-partial__r3	extract-moves-from-video	otrc-ss-partial	3	2026-09-06T06:16:30.470236-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/extract-moves-from-video/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	fibonacci-server__otrc-ss-partial__r3	fibonacci-server	otrc-ss-partial	3	2026-09-06T05:58:06.489975-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/fibonacci-server/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	fix-git__otrc-ss-partial__r3	fix-git	otrc-ss-partial	3	2026-09-06T06:32:47.067933-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/fix-git/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	fix-pandas-version__otrc-ss-partial__r3	fix-pandas-version	otrc-ss-partial	3	2026-09-06T06:06:27.605210-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/fix-pandas-version/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	fix-permissions__otrc-ss-partial__r3	fix-permissions	otrc-ss-partial	3	2026-09-06T05:55:18.125884-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/fix-permissions/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	git-workflow-hack__otrc-ss-partial__r3	git-workflow-hack	otrc-ss-partial	3	2026-09-06T06:31:05.156494-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/git-workflow-hack/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	gpt2-codegolf__otrc-ss-partial__r3	gpt2-codegolf	otrc-ss-partial	3	2026-09-06T06:00:36.147518-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/gpt2-codegolf/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	heterogeneous-dates__otrc-ss-partial__r3	heterogeneous-dates	otrc-ss-partial	3	2026-09-06T07:03:17.861275-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/heterogeneous-dates/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	hf-model-inference__otrc-ss-partial__r3	hf-model-inference	otrc-ss-partial	3	2026-09-06T06:02:47.495635-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/hf-model-inference/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	incompatible-python-fasttext__otrc-ss-partial__r3	incompatible-python-fasttext	otrc-ss-partial	3	2026-09-06T05:48:50.998201-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/incompatible-python-fasttext/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	intrusion-detection__otrc-ss-partial__r3	intrusion-detection	otrc-ss-partial	3	2026-09-06T06:31:04.420975-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/intrusion-detection/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	modernize-fortran-build__otrc-ss-partial__r3	modernize-fortran-build	otrc-ss-partial	3	2026-09-06T06:13:52.762149-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/modernize-fortran-build/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	new-encrypt-command__otrc-ss-partial__r3	new-encrypt-command	otrc-ss-partial	3	2026-09-06T06:28:57.347007-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/new-encrypt-command/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	password-recovery__otrc-ss-partial__r3	password-recovery	otrc-ss-partial	3	2026-09-06T06:37:30.691020-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/password-recovery/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	path-tracing-reverse__otrc-ss-partial__r3	path-tracing-reverse	otrc-ss-partial	3	2026-09-06T05:49:59.141442-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/path-tracing-reverse/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	processing-pipeline__otrc-ss-partial__r3	processing-pipeline	otrc-ss-partial	3	2026-09-06T06:13:24.523568-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/processing-pipeline/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	prove-plus-comm__otrc-ss-partial__r3	prove-plus-comm	otrc-ss-partial	3	2026-09-06T05:48:51.002428-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/prove-plus-comm/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	pytorch-model-cli.hard__otrc-ss-partial__r3	pytorch-model-cli.hard	otrc-ss-partial	3	2026-09-06T05:50:45.548611-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/pytorch-model-cli.hard/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	qemu-alpine-ssh__otrc-ss-partial__r3	qemu-alpine-ssh	otrc-ss-partial	3	2026-09-06T06:00:57.827856-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/qemu-alpine-ssh/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	qemu-startup__otrc-ss-partial__r3	qemu-startup	otrc-ss-partial	3	2026-09-06T06:43:56.036754-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/qemu-startup/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	raman-fitting.easy__otrc-ss-partial__r3	raman-fitting.easy	otrc-ss-partial	3	2026-09-06T05:48:50.994056-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/raman-fitting.easy/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	sanitize-git-repo__otrc-ss-partial__r3	sanitize-git-repo	otrc-ss-partial	3	2026-09-06T06:07:01.424617-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sanitize-git-repo/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	sanitize-git-repo.hard__otrc-ss-partial__r3	sanitize-git-repo.hard	otrc-ss-partial	3	2026-09-06T06:50:21.728240-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sanitize-git-repo.hard/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	solana-data__otrc-ss-partial__r3	solana-data	otrc-ss-partial	3	2026-09-06T05:55:54.350582-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/solana-data/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	sqlite-with-gcov__otrc-ss-partial__r3	sqlite-with-gcov	otrc-ss-partial	3	2026-09-06T05:56:22.973213-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/sqlite-with-gcov/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	super-benchmark-upet__otrc-ss-partial__r3	super-benchmark-upet	otrc-ss-partial	3	2026-09-06T06:22:54.758760-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/super-benchmark-upet/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	swe-bench-astropy-2__otrc-ss-partial__r3	swe-bench-astropy-2	otrc-ss-partial	3	2026-09-06T06:42:45.476388-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-astropy-2/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	swe-bench-fsspec__otrc-ss-partial__r3	swe-bench-fsspec	otrc-ss-partial	3	2026-09-06T06:11:23.062245-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/swe-bench-fsspec/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	tmux-advanced-workflow__otrc-ss-partial__r3	tmux-advanced-workflow	otrc-ss-partial	3	2026-09-06T05:48:50.950183-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/tmux-advanced-workflow/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-ss-partial	write-compressor__otrc-ss-partial__r3	write-compressor	otrc-ss-partial	3	2026-09-06T06:36:19.894921-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-ss-partial/write-compressor/otrc-ss-partial/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-ss-partial-r3-1788691729478
di__b4k__otrc-su-partial	blind-maze-explorer-5x5__otrc-su-partial__r1	blind-maze-explorer-5x5	otrc-su-partial	1	2026-09-05T22:08:18.689210-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-5x5/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	blind-maze-explorer-algorithm__otrc-su-partial__r1	blind-maze-explorer-algorithm	otrc-su-partial	1	2026-09-05T21:26:07.951517-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/blind-maze-explorer-algorithm/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	cartpole-rl-training__otrc-su-partial__r1	cartpole-rl-training	otrc-su-partial	1	2026-09-05T22:08:44.348624-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/cartpole-rl-training/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	count-dataset-tokens__otrc-su-partial__r1	count-dataset-tokens	otrc-su-partial	1	2026-09-05T20:58:45.856173-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/count-dataset-tokens/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	crack-7z-hash.hard__otrc-su-partial__r1	crack-7z-hash.hard	otrc-su-partial	1	2026-09-05T21:47:51.974851-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/crack-7z-hash.hard/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	csv-to-parquet__otrc-su-partial__r1	csv-to-parquet	otrc-su-partial	1	2026-09-05T21:17:55.089992-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/csv-to-parquet/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	decommissioning-service-with-sensitive-data__otrc-su-partial__r1	decommissioning-service-with-sensitive-data	otrc-su-partial	1	2026-09-05T22:07:02.022146-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/decommissioning-service-with-sensitive-data/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	download-youtube__otrc-su-partial__r1	download-youtube	otrc-su-partial	1	2026-09-05T21:54:14.490564-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/download-youtube/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	eval-mteb__otrc-su-partial__r1	eval-mteb	otrc-su-partial	1	2026-09-05T21:11:04.985401-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	eval-mteb.hard__otrc-su-partial__r1	eval-mteb.hard	otrc-su-partial	1	2026-09-05T22:03:16.706755-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/eval-mteb.hard/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	extract-moves-from-video__otrc-su-partial__r1	extract-moves-from-video	otrc-su-partial	1	2026-09-05T21:30:07.896339-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/extract-moves-from-video/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	fibonacci-server__otrc-su-partial__r1	fibonacci-server	otrc-su-partial	1	2026-09-05T21:09:13.880511-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fibonacci-server/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	fix-git__otrc-su-partial__r1	fix-git	otrc-su-partial	1	2026-09-05T21:41:32.675029-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fix-git/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	fix-pandas-version__otrc-su-partial__r1	fix-pandas-version	otrc-su-partial	1	2026-09-05T21:17:05.966030-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fix-pandas-version/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
di__b4k__otrc-su-partial	fix-permissions__otrc-su-partial__r1	fix-permissions	otrc-su-partial	1	2026-09-05T21:03:48.351934-05:00	ICLR_results/terminalbench/main/devstral24b/di__b4k__otrc-su-partial/fix-permissions/otrc-su-partial/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-otrc-su-partial-r1-1788659834570
