benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	glm47flash	d05__b3k__ss-partial	swe-bench-astropy-2__structured-summarize-partial__r1	swe-bench-astropy-2	structured-summarize-partial	1	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T01:29:06.820818-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/swe-bench-astropy-2/structured-summarize-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r1-1788758986328/swe-bench-astropy-2__LcRxreu	glm47flash-structured-summarize-partial-r1-1788758986328
terminalbench	main	glm47flash	d05__b3k__ss-partial	write-compressor__structured-summarize-partial__r1	write-compressor	structured-summarize-partial	1	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T01:22:40.669996-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/write-compressor/structured-summarize-partial/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r1-1788758986328/write-compressor__SsWE2M3	glm47flash-structured-summarize-partial-r1-1788758986328
terminalbench	main	glm47flash	d05__b3k__ss-partial	count-dataset-tokens__structured-summarize-partial__r2	count-dataset-tokens	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T02:18:19.104721-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/count-dataset-tokens/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/count-dataset-tokens__7gnNASm	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	eval-mteb.hard__structured-summarize-partial__r2	eval-mteb.hard	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T03:19:31.146380-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/eval-mteb.hard/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/eval-mteb.hard__w8ZNhir	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	password-recovery__structured-summarize-partial__r2	password-recovery	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T03:05:32.436540-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/password-recovery/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/password-recovery__CW94XzS	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	raman-fitting.easy__structured-summarize-partial__r2	raman-fitting.easy	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T02:13:45.129944-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/raman-fitting.easy/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/raman-fitting.easy__yijaqzF	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	sanitize-git-repo__structured-summarize-partial__r2	sanitize-git-repo	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T02:37:39.492206-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/sanitize-git-repo/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/sanitize-git-repo__cPhq8fp	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	sanitize-git-repo.hard__structured-summarize-partial__r2	sanitize-git-repo.hard	structured-summarize-partial	2	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T03:13:49.608796-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/sanitize-git-repo.hard/structured-summarize-partial/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r2-1788765223589/sanitize-git-repo.hard__BoZsNxG	glm47flash-structured-summarize-partial-r2-1788765223589
terminalbench	main	glm47flash	d05__b3k__ss-partial	cartpole-rl-training__structured-summarize-partial__r3	cartpole-rl-training	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T05:03:39.945019-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/cartpole-rl-training/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/cartpole-rl-training__N8uA6Hs	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__ss-partial	extract-moves-from-video__structured-summarize-partial__r3	extract-moves-from-video	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T04:26:02.236111-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/extract-moves-from-video/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/extract-moves-from-video__smWUvLH	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__ss-partial	gpt2-codegolf__structured-summarize-partial__r3	gpt2-codegolf	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T04:03:42.685349-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/gpt2-codegolf/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/gpt2-codegolf__2a3cB4S	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__ss-partial	password-recovery__structured-summarize-partial__r3	password-recovery	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T04:41:34.967379-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/password-recovery/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/password-recovery__fWLETbk	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__ss-partial	sanitize-git-repo.hard__structured-summarize-partial__r3	sanitize-git-repo.hard	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T04:56:14.571143-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/sanitize-git-repo.hard/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/sanitize-git-repo.hard__aBaoACk	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__ss-partial	write-compressor__structured-summarize-partial__r3	write-compressor	structured-summarize-partial	3	structured_summarize_partial	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T04:39:52.131523-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__ss-partial/write-compressor/structured-summarize-partial/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-structured-summarize-partial-r3-1788770996465/write-compressor__U6XjKaZ	glm47flash-structured-summarize-partial-r3-1788770996465
terminalbench	main	glm47flash	d05__b3k__su-full	blind-maze-explorer-5x5__summarization__r1	blind-maze-explorer-5x5	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-05T00:17:13.519256-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/blind-maze-explorer-5x5/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/blind-maze-explorer-5x5__9qQ4uKM	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	blind-maze-explorer-algorithm__summarization__r1	blind-maze-explorer-algorithm	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T23:38:51.326198-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/blind-maze-explorer-algorithm/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/blind-maze-explorer-algorithm__QcTK2pG	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	cartpole-rl-training__summarization__r1	cartpole-rl-training	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T00:18:01.181419-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/cartpole-rl-training/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/cartpole-rl-training__mXdMouf	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	count-dataset-tokens__summarization__r1	count-dataset-tokens	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T23:02:58.193611-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/count-dataset-tokens/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/count-dataset-tokens__PeSB9Ad	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	crack-7z-hash.hard__summarization__r1	crack-7z-hash.hard	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T23:58:47.796454-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/crack-7z-hash.hard/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/crack-7z-hash.hard__iLMLg5y	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	csv-to-parquet__summarization__r1	csv-to-parquet	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-04T23:26:12.455583-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/csv-to-parquet/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/csv-to-parquet__28yqicd	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	decommissioning-service-with-sensitive-data__summarization__r1	decommissioning-service-with-sensitive-data	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T00:11:31.557374-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/decommissioning-service-with-sensitive-data/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/decommissioning-service-with-sen__ayxzUzQ	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	download-youtube__summarization__r1	download-youtube	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-05T00:02:51.401287-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/download-youtube/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/download-youtube__z29W3zB	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	eval-mteb__summarization__r1	eval-mteb	summarization	1	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-04T23:15:35.945633-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/eval-mteb/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/eval-mteb__MK6itjY	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	eval-mteb.hard__summarization__r1	eval-mteb.hard	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T00:09:14.611555-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/eval-mteb.hard/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/eval-mteb.hard__3VHdiYQ	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	extract-moves-from-video__summarization__r1	extract-moves-from-video	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-04T23:39:10.285941-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/extract-moves-from-video/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/extract-moves-from-video__3xk2Cq7	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	fibonacci-server__summarization__r1	fibonacci-server	summarization	1	summarization	3000	0.5	summary_related_response	probable	0		False	2026-09-04T23:13:23.028732-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/fibonacci-server/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/fibonacci-server__cTqFfjV	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	fix-git__summarization__r1	fix-git	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T23:52:24.168285-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/fix-git/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/fix-git__2gs9Nkh	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	fix-pandas-version__summarization__r1	fix-pandas-version	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T23:19:51.495749-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/fix-pandas-version/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/fix-pandas-version__JBs9rUc	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	git-workflow-hack__summarization__r1	git-workflow-hack	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0		False	2026-09-04T23:46:51.857711-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/git-workflow-hack/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/git-workflow-hack__c4GAXzq	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	gpt2-codegolf__summarization__r1	gpt2-codegolf	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-04T23:14:11.768635-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/gpt2-codegolf/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/gpt2-codegolf__dST8Dqw	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	heterogeneous-dates__summarization__r1	heterogeneous-dates	summarization	1	summarization	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-05T00:18:15.848705-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/heterogeneous-dates/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/heterogeneous-dates__D7TkoT5	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	hf-model-inference__summarization__r1	hf-model-inference	summarization	1	summarization	3000	0.5	tb_unverifiable	probable	0		False	2026-09-04T23:19:47.458245-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/hf-model-inference/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/hf-model-inference__CFkiRpJ	glm47flash-summarization-r1-1788580916009
terminalbench	main	glm47flash	d05__b3k__su-full	intrusion-detection__summarization__r1	intrusion-detection	summarization	1	summarization	3000	0.5	summary_failure_accounting	priority	0		False	2026-09-04T23:45:58.282741-05:00	ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/intrusion-detection/summarization/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-summarization-r1-1788580916009/intrusion-detection__kFyCcs7	glm47flash-summarization-r1-1788580916009
