task,run,model,section,primitive,condition,cell,budget,depth,difficulty,cohorts,cause,cause_label,cause_detail,resolved,failure_mode,exit_status,exit_status_source,harness_returncode,ctx_error_in_log,model_ctx_window,step_count,max_step_prompt_tokens,total_tokens,latency_e2e_s,latency_llm_s,patch_generated,compression_events,seeded_from,run_dir
scikit-learn__scikit-learn-11310,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18451,1307487,431.85,376.035,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/scikit-learn__scikit-learn-11310/summarization/run_3
scikit-learn__scikit-learn-13779,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,54,17466,520198,210.04,101.15,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/scikit-learn__scikit-learn-13779/summarization/run_2
scikit-learn__scikit-learn-14496,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,53,17963,614702,186.33,150.78,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/scikit-learn__scikit-learn-14496/summarization/run_1
sympy__sympy-11618,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,77,17750,807577,320.16,265.904,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-11618/summarization/run_2
sympy__sympy-13031,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,51,17444,452964,146.19,114.192,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13031/summarization/run_1
sympy__sympy-13031,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,85,17652,752138,288.43,237.68,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13031/summarization/run_2
sympy__sympy-13031,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18070,1199682,440.38,372.906,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13031/summarization/run_3
sympy__sympy-13091,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,71,18056,750995,462.72,412.477,True,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13091/summarization/run_1
sympy__sympy-13091,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,85,17626,853618,325.74,272.256,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13091/summarization/run_2
sympy__sympy-13091,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,43,15701,426200,141.93,130.04,True,0,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13091/summarization/run_3
sympy__sympy-13757,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18203,1255947,313.54,269.205,False,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13757/summarization/run_1
sympy__sympy-13757,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18103,1160294,399.95,322.666,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-13757/summarization/run_3
sympy__sympy-15017,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,38,13161,319201,123.33,108.829,True,0,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-15017/summarization/run_1
sympy__sympy-15017,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,95,18198,1011120,431.31,313.352,True,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-15017/summarization/run_2
sympy__sympy-15345,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18140,1366878,289.74,232.61,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-15345/summarization/run_3
sympy__sympy-17630,1,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,35,17442,334497,166.46,127.197,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-17630/summarization/run_1
sympy__sympy-17630,2,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,104,18182,1063894,311.96,258.454,True,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-17630/summarization/run_2
sympy__sympy-17630,3,devstral24b,ablation,su-full,summarization,d03__b17k__su-full,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,67,18002,695950,247.97,209.323,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-full/sympy__sympy-17630/summarization/run_3
django__django-12273,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18212,1316533,466.1,366.703,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-12273/summarization-partial/run_1
django__django-12273,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,109,18036,1134092,648.83,530.813,True,3,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-12273/summarization-partial/run_2
django__django-12273,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18048,1361573,722.24,622.287,False,3,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-12273/summarization-partial/run_3
django__django-13964,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,66,18341,694018,271.12,241.177,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-13964/summarization-partial/run_1
django__django-13964,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,37,17914,399532,157.53,130.058,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-13964/summarization-partial/run_2
django__django-13964,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,108,18362,1162383,426.46,355.986,True,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/django__django-13964/summarization-partial/run_3
scikit-learn__scikit-learn-11310,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18298,1471361,854.04,753.487,False,3,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1
sympy__sympy-11618,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,47,17086,499295,154.47,107.921,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-11618/summarization-partial/run_1
sympy__sympy-11618,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18133,1453337,375.59,305.596,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-11618/summarization-partial/run_2
sympy__sympy-13031,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,100,18097,985803,211.77,168.335,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13031/summarization-partial/run_1
sympy__sympy-13031,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,77,18272,789264,204.36,158.16,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13031/summarization-partial/run_2
sympy__sympy-13031,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,67,18326,679642,249.51,213.822,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13031/summarization-partial/run_3
sympy__sympy-13091,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,17661,1264705,445.92,356.144,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13091/summarization-partial/run_1
sympy__sympy-13091,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,17950,1305896,350.61,250.998,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13091/summarization-partial/run_2
sympy__sympy-13091,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,96,17685,968574,393.4,305.399,True,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13091/summarization-partial/run_3
sympy__sympy-13757,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18329,1380613,428.07,361.422,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-13757/summarization-partial/run_2
sympy__sympy-15017,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,89,17706,881802,299.66,237.157,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-15017/summarization-partial/run_3
sympy__sympy-15345,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,<15 min fix,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18249,1245865,371.69,268.116,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-15345/summarization-partial/run_1
sympy__sympy-17630,1,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,68,17641,756435,350.59,220.161,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-17630/summarization-partial/run_1
sympy__sympy-17630,2,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,50,17891,520775,215.55,176.009,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-17630/summarization-partial/run_2
sympy__sympy-17630,3,devstral24b,ablation,su-partial,summarization-partial,d03__b17k__su-partial,17000,0.3,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,60,18091,616856,216.23,171.15,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__su-partial/sympy__sympy-17630/summarization-partial/run_3
django__django-12273,1,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,17773,1307757,544.98,471.435,False,3,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-12273/truncation/run_1
django__django-12273,2,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18309,1363633,777.41,700.627,False,4,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-12273/truncation/run_2
django__django-12273,3,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18687,1396404,832.4,562.412,False,4,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-12273/truncation/run_3
django__django-13012,1,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18182,1419204,416.87,311.264,False,2,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-13012/truncation/run_1
django__django-13964,1,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,72,18106,774206,277.78,203.273,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-13964/truncation/run_1
django__django-13964,3,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,65536,69,18429,781223,281.22,246.401,True,1,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-13964/truncation/run_3
django__django-17087,2,devstral24b,ablation,tr,truncation,d03__b17k__tr,17000,0.3,<15 min fix,p100;abl30,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,65536,125,18330,1386569,499.69,359.964,False,4,,ICLR_results/swebench/ablation/devstral24b/d03__b17k__tr/django__django-17087/truncation/run_2
